unique_id,url_length,n_redirection,phishing
57324,16,0,0
57325,18,0,0
57326,23,2,0
57327,157,1,1
57328,17,0,0
57329,21,0,0
57330,22,1,0
57331,14,0,0
57332,14,1,0
57333,28,0,0
57334,305,1,1
57335,39,0,1
57336,7,-1,0
57337,127,1,1
57338,17,1,0
57339,23,1,0
57340,16,1,0
57341,13,1,1
57342,19,0,0
57343,64,0,0
57344,41,0,1
57345,14,0,0
57346,32,0,1
57347,44,0,1
57348,22,-1,0
57349,21,1,0
57350,18,0,0
57351,14,0,0
57352,17,0,0
57353,29,1,1
57354,47,1,0
57355,21,0,0
57356,25,0,0
57357,11,0,0
57358,16,0,0
57359,144,0,1
57360,11,2,0
57361,14,1,0
57362,26,0,0
57363,18,1,0
57364,80,0,1
57365,13,3,0
57366,28,0,1
57367,82,0,1
57368,271,1,1
57369,89,0,1
57370,76,0,1
57371,16,2,0
57372,20,0,0
57373,19,0,0
57374,15,0,0
57375,18,0,0
57376,28,1,0
57377,43,0,1
57378,26,1,0
57379,14,0,0
57380,273,0,1
57381,22,0,0
57382,23,0,0
57383,11,0,0
57384,35,0,0
57385,16,1,0
57386,92,1,1
57387,14,0,1
57388,18,0,0
57389,28,0,0
57390,24,0,1
57391,271,1,1
57392,14,2,1
57393,42,0,1
57394,23,0,0
57395,34,1,1
57396,20,0,0
57397,16,1,0
57398,20,1,0
57399,27,0,1
57400,31,0,1
57401,26,0,0
57402,50,0,1
57403,14,1,1
57404,21,0,0
57405,22,1,0
57406,78,1,1
57407,14,-1,1
57408,14,-1,0
57409,66,1,1
57410,71,-1,1
57411,16,1,0
57412,39,0,0
57413,22,0,0
57414,14,1,0
57415,13,0,0
57416,19,0,0
57417,20,0,0
57418,20,0,0
57419,42,-1,0
57420,75,0,1
57421,28,1,0
57422,44,1,1
57423,21,1,0
57424,19,0,0
57425,143,0,1
57426,68,0,1
57427,23,1,0
57428,16,1,0
57429,57,0,1
57430,17,1,0
57431,79,0,1
57432,12,-1,0
57433,15,0,0
57434,58,0,1
57435,15,-1,0
57436,52,0,1
57437,23,0,1
57438,16,0,0
57439,28,0,1
57440,19,1,0
57441,19,0,0
57442,62,0,1
57443,20,1,0
57444,12,2,0
57445,44,2,0
57446,10,0,0
57447,14,-1,0
57448,36,1,1
57449,21,0,0
57450,15,0,0
57451,49,-1,1
57452,28,0,0
57453,16,0,0
57454,13,0,0
57455,19,0,0
57456,160,1,1
57457,14,1,0
57458,28,0,0
57459,23,0,0
57460,19,1,0
57461,65,3,1
57462,39,0,0
57463,89,-1,1
57464,23,0,0
57465,30,0,0
57466,26,1,1
57467,19,0,0
57468,25,0,1
57469,16,0,0
57470,17,-1,0
57471,12,1,0
57472,11,0,0
57473,63,0,1
57474,22,0,0
57475,75,1,0
57476,29,0,1
57477,20,1,0
57478,12,0,0
57479,16,3,0
57480,17,-1,0
57481,24,-1,0
57482,27,1,0
57483,23,0,0
57484,21,0,0
57485,39,0,1
57486,19,0,0
57487,27,1,0
57488,22,1,0
57489,25,0,0
57490,13,1,0
57491,54,1,1
57492,19,1,0
57493,18,0,0
57494,15,1,0
57495,14,1,0
57496,35,0,1
57497,24,0,0
57498,37,0,1
57499,14,0,0
57500,16,0,0
57501,27,0,0
57502,39,0,1
57503,21,2,0
57504,36,0,1
57505,18,3,0
57506,18,2,0
57507,33,0,1
57508,42,0,1
57509,22,1,0
57510,19,-1,0
57511,15,0,0
57512,84,-1,1
57513,20,0,1
57514,15,0,0
57515,21,0,1
57516,26,1,0
57517,49,1,0
57518,75,0,1
57519,18,0,0
57520,39,1,1
57521,21,0,0
57522,16,1,0
57523,18,1,0
57524,29,0,0
57525,47,0,1
57526,62,0,1
57527,19,0,0
57528,29,1,1
57529,19,1,0
57530,20,1,0
57531,24,1,1
57532,53,0,1
57533,17,4,1
57534,13,1,0
57535,143,-1,1
57536,174,1,1
57537,99,0,1
57538,21,0,1
57539,66,0,1
57540,75,0,0
57541,26,1,0
57542,16,0,0
57543,7,1,0
57544,29,2,0
57545,18,0,1
57546,24,1,0
57547,45,0,0
57548,17,0,0
57549,22,0,0
57550,64,0,1
57551,22,0,0
57552,12,2,0
57553,37,4,1
57554,35,0,1
57555,42,0,1
57556,21,0,0
57557,36,0,1
57558,43,3,0
57559,15,0,0
57560,28,1,0
57561,23,0,0
57562,31,0,1
57563,20,0,1
57564,14,0,1
57565,21,1,0
57566,66,0,1
57567,102,0,0
57568,55,0,0
57569,32,1,0
57570,19,0,0
57571,21,1,0
57572,23,1,0
57573,70,0,1
57574,35,0,1
57575,25,2,0
57576,12,-1,0
57577,18,0,0
57578,14,1,0
57579,25,0,0
57580,198,0,1
57581,57,0,1
57582,20,0,0
57583,36,1,0
57584,204,1,1
57585,22,0,0
57586,17,0,0
57587,29,0,0
57588,22,0,0
57589,46,0,0
57590,14,1,0
57591,29,0,0
57592,10,0,0
57593,38,0,0
57594,13,1,1
57595,13,0,0
57596,13,0,0
57597,17,1,0
57598,22,1,1
57599,17,-1,1
57600,234,0,1
57601,34,0,0
57602,21,2,0
57603,19,-1,0
57604,25,1,0
57605,17,-1,0
57606,18,1,0
57607,46,0,0
57608,25,0,0
57609,21,2,0
57610,28,-1,0
57611,84,4,1
57612,16,0,0
57613,21,1,0
57614,27,0,0
57615,16,0,0
57616,18,0,1
57617,14,0,0
57618,19,1,0
57619,207,0,1
57620,16,2,0
57621,19,0,0
57622,25,0,0
57623,35,0,1
57624,14,1,0
57625,15,0,0
57626,28,1,0
57627,18,0,0
57628,41,1,1
57629,18,0,0
57630,14,2,0
57631,16,0,0
57632,214,0,1
57633,38,-1,1
57634,51,0,1
57635,30,1,1
57636,8,-1,0
57637,67,3,1
57638,19,0,0
57639,22,0,0
57640,30,2,1
57641,13,-1,0
57642,12,1,0
57643,15,0,0
57644,66,0,1
57645,43,0,1
57646,13,0,0
57647,19,0,0
57648,23,1,0
57649,15,0,0
57650,27,1,0
57651,19,0,0
57652,20,1,0
57653,20,1,0
57654,15,-1,0
57655,30,0,1
57656,25,0,0
57657,35,0,1
57658,75,0,1
57659,62,0,1
57660,19,0,0
57661,38,1,0
57662,24,0,1
57663,81,2,1
57664,21,1,0
57665,31,1,0
57666,21,0,0
57667,58,0,1
57668,47,0,0
57669,31,0,1
57670,65,0,1
57671,21,0,0
57672,17,0,0
57673,24,0,0
57674,23,0,0
57675,106,1,1
57676,17,1,0
57677,16,1,0
57678,19,-1,0
57679,14,0,0
57680,24,0,0
57681,29,1,0
57682,122,1,1
57683,22,0,0
57684,15,1,0
57685,15,0,0
57686,22,0,1
57687,18,0,0
57688,13,1,0
57689,58,0,0
57690,71,0,1
57691,43,1,1
57692,144,0,1
57693,20,0,0
57694,19,0,0
57695,18,0,0
57696,35,1,0
57697,16,1,0
57698,25,-1,0
57699,67,1,1
57700,13,1,0
57701,19,1,0
57702,73,0,1
57703,17,1,0
57704,57,0,1
57705,18,0,0
57706,28,0,0
57707,40,0,1
57708,15,0,0
57709,11,0,0
57710,19,0,0
57711,27,1,1
57712,20,1,0
57713,48,2,1
57714,47,0,1
57715,27,0,0
57716,19,0,0
57717,20,0,0
57718,31,0,1
57719,14,-1,0
57720,19,0,1
57721,30,0,0
57722,14,0,1
57723,14,0,0
57724,50,0,1
57725,64,0,1
57726,17,1,1
57727,102,0,1
57728,136,-1,1
57729,9,3,0
57730,45,0,1
57731,33,1,0
57732,27,2,0
57733,18,0,1
57734,16,0,0
57735,23,0,1
57736,21,0,0
57737,33,0,1
57738,20,0,0
57739,21,-1,0
57740,12,0,0
57741,93,0,1
57742,28,0,0
57743,22,1,0
57744,31,0,1
57745,92,0,1
57746,30,0,0
57747,13,1,0
57748,613,0,1
57749,40,0,1
57750,24,2,0
57751,20,1,0
57752,66,2,0
57753,25,0,1
57754,29,1,1
57755,23,0,0
57756,15,0,0
57757,21,1,0
57758,19,-1,0
57759,13,-1,0
57760,18,0,0
57761,9,0,0
57762,28,0,0
57763,23,0,1
57764,24,1,0
57765,104,2,1
57766,47,0,0
57767,12,0,0
57768,19,0,0
57769,78,-1,1
57770,14,0,0
57771,50,1,1
57772,50,0,1
57773,131,1,1
57774,17,-1,0
57775,7,0,0
57776,19,2,0
57777,27,0,1
57778,15,0,0
57779,23,0,1
57780,39,1,1
57781,21,0,0
57782,54,0,1
57783,37,0,1
57784,67,0,1
57785,98,3,1
57786,18,1,0
57787,24,1,0
57788,23,1,1
57789,118,-1,1
57790,54,0,1
57791,26,0,1
57792,42,2,1
57793,51,1,1
57794,57,0,1
57795,14,2,0
57796,25,0,0
57797,15,0,0
57798,23,0,0
57799,48,1,1
57800,14,1,0
57801,15,0,0
57802,21,0,0
57803,39,-1,1
57804,11,0,1
57805,35,0,1
57806,20,-1,1
57807,45,0,0
57808,31,0,0
57809,74,-1,1
57810,19,1,0
57811,18,-1,0
57812,25,0,0
57813,17,1,0
57814,18,2,0
57815,27,1,0
57816,22,0,0
57817,204,-1,1
57818,21,0,0
57819,13,0,0
57820,18,2,0
57821,50,1,1
57822,21,1,0
57823,111,1,1
57824,24,0,1
57825,19,0,1
57826,22,0,0
57827,15,0,0
57828,29,0,0
57829,19,1,0
57830,15,1,0
57831,17,-1,0
57832,29,1,0
57833,14,0,0
57834,52,0,1
57835,20,1,0
57836,29,1,0
57837,19,1,0
57838,52,0,1
57839,20,0,1
57840,22,0,0
57841,14,0,0
57842,36,0,1
57843,20,0,0
57844,24,0,0
57845,67,0,1
57846,26,0,0
57847,37,-1,0
57848,13,1,1
57849,14,1,0
57850,59,1,1
57851,29,0,0
57852,11,1,0
57853,18,1,0
57854,22,-1,0
57855,18,1,0
57856,13,0,0
57857,12,0,0
57858,15,1,1
57859,24,0,0
57860,131,1,1
57861,79,0,1
57862,12,0,0
57863,19,1,0
57864,239,-1,1
57865,13,1,0
57866,21,1,0
57867,19,0,0
57868,20,1,1
57869,15,1,0
57870,11,1,0
57871,74,-1,1
57872,24,0,0
57873,18,1,1
57874,11,1,0
57875,14,0,0
57876,24,2,0
57877,15,0,0
57878,77,0,1
57879,19,0,0
57880,13,0,0
57881,15,0,0
57882,16,0,0
57883,12,0,1
57884,38,1,1
57885,20,0,0
57886,152,0,1
57887,21,0,1
57888,68,0,1
57889,16,1,0
57890,20,0,0
57891,15,1,0
57892,11,0,0
57893,15,0,0
57894,17,0,0
57895,11,4,0
57896,18,2,0
57897,101,0,1
57898,13,0,1
57899,16,2,0
57900,15,0,0
57901,55,0,1
57902,39,0,1
57903,17,0,0
57904,37,0,1
57905,15,1,0
57906,17,-1,0
57907,44,-1,1
57908,19,0,0
57909,21,1,0
57910,20,-1,0
57911,38,0,1
57912,17,0,0
57913,24,0,0
57914,12,1,0
57915,61,1,1
57916,34,0,1
57917,17,1,0
57918,242,2,1
57919,18,0,0
57920,27,1,1
57921,50,0,1
57922,36,0,1
57923,19,1,0
57924,7,1,0
57925,22,0,0
57926,14,0,0
57927,25,1,0
57928,10,-1,0
57929,45,0,1
57930,26,0,0
57931,32,-1,1
57932,50,1,1
57933,94,0,1
57934,55,1,0
57935,38,0,1
57936,26,-1,0
57937,28,0,1
57938,43,-1,0
57939,9,2,0
57940,40,0,0
57941,17,0,0
57942,47,0,1
57943,116,0,1
57944,187,0,1
57945,15,0,0
57946,24,1,0
57947,29,0,0
57948,26,0,0
57949,13,1,0
57950,46,0,0
57951,29,0,0
57952,77,0,1
57953,47,1,1
57954,17,0,0
57955,46,1,1
57956,205,0,1
57957,28,1,0
57958,63,0,1
57959,136,0,1
57960,61,1,0
57961,23,0,0
57962,113,0,1
57963,23,0,1
57964,39,0,0
57965,11,1,0
57966,39,1,1
57967,16,0,0
57968,17,0,0
57969,21,1,0
57970,32,0,1
57971,75,0,1
57972,14,0,1
57973,18,-1,0
57974,35,0,1
57975,36,1,1
57976,23,0,0
57977,22,0,0
57978,44,0,1
57979,13,1,0
57980,23,1,0
57981,16,0,0
57982,47,0,1
57983,30,1,1
57984,16,1,0
57985,34,0,1
57986,23,0,0
57987,37,0,1
57988,18,0,0
57989,23,0,0
57990,17,0,0
57991,15,1,0
57992,21,1,0
57993,40,0,1
57994,62,0,1
57995,32,0,1
57996,35,0,1
57997,18,0,0
57998,17,1,0
57999,22,1,0
58000,21,0,0
58001,21,0,0
58002,17,1,0
58003,79,1,1
58004,45,1,1
58005,49,0,1
58006,18,0,0
58007,30,0,0
58008,23,0,0
58009,13,0,0
58010,20,0,0
58011,25,0,0
58012,22,2,0
58013,43,1,1
58014,18,0,0
58015,27,1,0
58016,16,0,0
58017,14,2,0
58018,23,-1,0
58019,45,1,1
58020,23,1,0
58021,31,0,1
58022,13,1,0
58023,19,0,0
58024,22,1,0
58025,17,1,0
58026,29,0,0
58027,23,0,0
58028,15,0,0
58029,14,1,0
58030,12,1,0
58031,49,0,1
58032,16,1,0
58033,20,1,0
58034,27,0,0
58035,83,0,1
58036,13,2,0
58037,105,0,1
58038,21,0,0
58039,17,-1,0
58040,13,1,0
58041,35,0,1
58042,15,0,0
58043,20,1,0
58044,23,1,0
58045,17,1,0
58046,21,2,0
58047,38,1,1
58048,17,1,0
58049,17,-1,0
58050,280,0,1
58051,21,0,0
58052,18,0,0
58053,9,-1,0
58054,14,0,0
58055,41,0,1
58056,57,0,1
58057,69,0,1
58058,34,0,1
58059,20,1,0
58060,49,1,1
58061,30,0,1
58062,12,0,0
58063,30,0,0
58064,23,0,0
58065,16,2,0
58066,28,0,0
58067,19,0,0
58068,106,0,0
58069,12,1,0
58070,14,-1,0
58071,19,0,0
58072,49,0,1
58073,24,-1,0
58074,20,0,0
58075,25,1,0
58076,21,0,0
58077,31,0,1
58078,38,-1,1
58079,24,1,0
58080,18,2,0
58081,16,1,0
58082,19,0,0
58083,64,0,1
58084,101,1,1
58085,23,1,0
58086,15,0,1
58087,81,1,1
58088,25,0,1
58089,38,0,1
58090,67,0,0
58091,24,1,0
58092,16,2,0
58093,14,2,0
58094,24,1,0
58095,19,1,0
58096,18,0,1
58097,18,0,0
58098,18,0,0
58099,6,1,0
58100,242,2,1
58101,64,0,1
58102,10,0,0
58103,24,-1,0
58104,16,0,0
58105,22,0,0
58106,14,-1,0
58107,18,0,0
58108,20,1,0
58109,24,0,1
58110,16,0,0
58111,18,0,0
58112,24,1,0
58113,11,0,0
58114,19,1,0
58115,22,1,0
58116,475,0,1
58117,31,0,1
58118,23,-1,1
58119,8,1,0
58120,182,0,1
58121,25,-1,1
58122,14,1,0
58123,48,1,1
58124,25,-1,0
58125,59,0,0
58126,17,0,0
58127,41,0,1
58128,10,1,0
58129,29,0,0
58130,18,0,0
58131,36,0,1
58132,22,0,0
58133,52,0,1
58134,9,0,0
58135,27,0,1
58136,34,3,1
58137,29,0,0
58138,16,2,1
58139,27,1,1
58140,85,0,1
58141,20,0,0
58142,242,2,1
58143,74,-1,1
58144,17,0,0
58145,40,1,0
58146,20,0,0
58147,55,1,1
58148,33,0,1
58149,26,0,1
58150,33,0,0
58151,27,0,0
58152,18,0,0
58153,27,0,0
58154,16,-1,0
58155,38,0,1
58156,22,1,0
58157,15,0,1
58158,34,0,1
58159,46,1,1
58160,26,1,0
58161,12,1,0
58162,210,0,1
58163,16,0,0
58164,65,0,1
58165,120,1,1
58166,176,1,1
58167,18,1,0
58168,16,2,0
58169,34,0,1
58170,9,1,0
58171,73,0,1
58172,16,-1,0
58173,15,1,0
58174,35,0,1
58175,31,0,0
58176,98,0,1
58177,38,1,0
58178,22,-1,0
58179,9,0,0
58180,152,0,1
58181,24,1,0
58182,25,1,0
58183,35,1,0
58184,36,0,1
58185,14,1,0
58186,42,1,0
58187,30,0,1
58188,30,0,0
58189,15,1,0
58190,24,0,0
58191,41,1,1
58192,16,0,0
58193,19,2,0
58194,51,1,1
58195,25,0,0
58196,25,-1,0
58197,20,1,0
58198,48,0,1
58199,46,3,1
58200,45,0,1
58201,10,0,0
58202,18,1,0
58203,46,0,0
58204,46,0,0
58205,22,1,0
58206,54,0,1
58207,19,0,0
58208,39,0,0
58209,17,1,0
58210,13,0,0
58211,15,1,1
58212,12,1,0
58213,15,1,1
58214,82,1,0
58215,26,0,0
58216,18,-1,0
58217,30,0,1
58218,18,0,0
58219,22,1,0
58220,45,0,1
58221,34,1,1
58222,9,0,0
58223,19,0,0
58224,29,0,1
58225,22,1,0
58226,68,0,1
58227,25,2,1
58228,119,1,0
58229,53,0,1
58230,12,1,0
58231,24,2,0
58232,26,1,0
58233,126,1,0
58234,13,0,0
58235,17,0,0
58236,17,-1,0
58237,15,1,0
58238,16,1,0
58239,11,1,0
58240,36,0,1
58241,20,1,0
58242,17,0,0
58243,11,1,0
58244,17,2,0
58245,18,0,0
58246,38,1,1
58247,22,0,0
58248,17,1,0
58249,19,-1,0
58250,14,0,0
58251,12,2,0
58252,23,-1,0
58253,18,1,0
58254,10,-1,0
58255,10,1,0
58256,30,0,1
58257,19,1,0
58258,170,1,1
58259,23,0,1
58260,14,1,0
58261,49,1,1
58262,27,1,0
58263,22,1,0
58264,20,1,0
58265,18,1,0
58266,55,0,1
58267,15,-1,0
58268,78,-1,1
58269,13,1,0
58270,48,0,1
58271,13,0,0
58272,33,0,1
58273,17,1,0
58274,19,0,0
58275,19,0,0
58276,32,0,0
58277,69,0,1
58278,26,1,0
58279,21,-1,0
58280,20,0,0
58281,20,0,0
58282,47,0,0
58283,19,0,0
58284,14,-1,0
58285,26,0,1
58286,25,1,0
58287,12,0,0
58288,29,0,0
58289,24,1,0
58290,19,0,0
58291,282,0,1
58292,14,1,0
58293,16,-1,0
58294,22,0,0
58295,22,1,0
58296,46,0,1
58297,33,1,1
58298,33,1,0
58299,23,0,0
58300,67,0,1
58301,20,0,0
58302,16,1,0
58303,67,3,1
58304,46,0,0
58305,16,0,0
58306,28,0,0
58307,57,0,1
58308,35,5,1
58309,14,-1,0
58310,23,0,0
58311,58,0,1
58312,20,2,0
58313,15,0,0
58314,12,2,0
58315,17,-1,0
58316,16,2,0
58317,19,1,0
58318,10,0,0
58319,250,1,1
58320,32,1,1
58321,20,0,0
58322,40,1,1
58323,71,0,1
58324,20,-1,0
58325,15,-1,1
58326,41,-1,0
58327,18,1,0
58328,10,0,0
58329,19,1,0
58330,34,-1,0
58331,21,0,0
58332,19,1,0
58333,32,0,0
58334,15,0,0
58335,12,0,0
58336,52,0,1
58337,48,0,1
58338,19,0,0
58339,13,0,0
58340,22,1,0
58341,14,1,0
58342,43,0,1
58343,86,1,1
58344,20,1,1
58345,45,0,0
58346,20,0,0
58347,24,0,0
58348,16,0,1
58349,62,0,1
58350,20,1,0
58351,13,-1,0
58352,21,1,0
58353,12,1,0
58354,49,0,1
58355,19,3,0
58356,60,0,1
58357,18,0,0
58358,23,0,0
58359,136,1,1
58360,26,1,0
58361,20,9,1
58362,16,1,0
58363,14,1,0
58364,17,1,0
58365,11,0,0
58366,61,0,1
58367,13,0,0
58368,66,0,1
58369,16,0,0
58370,75,0,1
58371,28,0,0
58372,24,0,0
58373,19,0,0
58374,73,1,1
58375,17,0,0
58376,21,1,0
58377,15,0,1
58378,24,-1,0
58379,16,1,0
58380,20,0,0
58381,43,0,1
58382,14,0,1
58383,21,0,0
58384,28,0,0
58385,20,2,0
58386,14,0,0
58387,28,-1,0
58388,15,2,0
58389,34,2,0
58390,40,1,1
58391,21,0,0
58392,15,-1,1
58393,26,0,0
58394,67,0,1
58395,16,1,0
58396,17,0,0
58397,18,0,0
58398,15,0,0
58399,41,1,1
58400,21,1,0
58401,21,1,0
58402,146,0,1
58403,15,1,0
58404,23,0,0
58405,30,0,0
58406,26,0,1
58407,11,1,0
58408,18,0,1
58409,108,2,1
58410,32,0,0
58411,28,0,0
58412,17,0,0
58413,15,1,0
58414,27,1,0
58415,61,1,1
58416,45,2,1
58417,18,0,0
58418,14,0,0
58419,135,1,0
58420,11,1,0
58421,19,1,0
58422,25,0,0
58423,44,0,1
58424,12,-1,0
58425,18,-1,0
58426,46,0,0
58427,16,-1,0
58428,23,0,0
58429,38,2,1
58430,21,0,0
58431,24,0,0
58432,27,2,0
58433,64,0,0
58434,17,0,0
58435,12,-1,0
58436,19,0,0
58437,14,0,0
58438,25,-1,0
58439,26,-1,0
58440,23,1,0
58441,35,0,1
58442,51,1,1
58443,29,1,1
58444,15,0,0
58445,13,0,0
58446,13,1,0
58447,92,0,1
58448,18,0,0
58449,10,-1,0
58450,30,0,0
58451,21,2,0
58452,79,0,1
58453,12,-1,0
58454,27,1,0
58455,18,0,0
58456,27,0,1
58457,19,1,1
58458,27,-1,0
58459,19,1,0
58460,18,0,0
58461,41,0,1
58462,20,0,0
58463,51,0,1
58464,44,1,1
58465,62,0,1
58466,21,0,0
58467,26,1,0
58468,19,1,0
58469,50,0,1
58470,21,0,0
58471,13,1,0
58472,12,0,0
58473,16,0,0
58474,17,0,0
58475,40,0,1
58476,43,3,1
58477,18,0,0
58478,16,1,0
58479,19,0,0
58480,39,0,1
58481,23,1,0
58482,11,1,0
58483,34,6,0
58484,15,2,0
58485,30,0,1
58486,12,1,0
58487,24,0,0
58488,13,0,1
58489,29,0,0
58490,20,1,0
58491,19,1,0
58492,16,-1,0
58493,19,0,1
58494,17,1,0
58495,18,1,0
58496,25,-1,0
58497,16,0,0
58498,15,1,0
58499,25,1,0
58500,23,-1,0
58501,11,3,0
58502,12,1,0
58503,53,0,1
58504,14,-1,0
58505,25,1,1
58506,39,-1,0
58507,81,1,0
58508,22,0,0
58509,35,0,1
58510,16,0,0
58511,19,0,0
58512,44,0,1
58513,53,0,1
58514,22,1,0
58515,21,0,0
58516,20,1,0
58517,20,1,0
58518,174,1,1
58519,22,0,1
58520,20,0,1
58521,28,0,0
58522,19,0,1
58523,42,-1,1
58524,29,0,0
58525,13,0,0
58526,37,0,1
58527,35,0,1
58528,32,0,1
58529,150,-1,1
58530,23,0,1
58531,20,0,0
58532,38,0,1
58533,22,0,0
58534,25,1,0
58535,37,0,1
58536,15,0,1
58537,13,0,0
58538,19,0,1
58539,22,0,0
58540,39,0,1
58541,80,0,1
58542,28,0,1
58543,24,0,0
58544,41,0,1
58545,19,0,0
58546,21,1,0
58547,75,0,1
58548,21,0,0
58549,19,0,0
58550,48,1,1
58551,49,0,1
58552,89,1,1
58553,23,1,1
58554,14,1,0
58555,17,0,0
58556,14,-1,0
58557,15,0,0
58558,17,0,0
58559,52,0,1
58560,182,1,1
58561,52,0,1
58562,62,0,1
58563,26,0,0
58564,22,0,0
58565,13,1,0
58566,14,0,0
58567,26,1,1
58568,11,0,1
58569,102,0,1
58570,29,-1,0
58571,25,0,0
58572,19,0,0
58573,26,1,1
58574,78,1,1
58575,111,0,1
58576,21,0,0
58577,28,0,1
58578,39,2,1
58579,9,0,0
58580,19,1,0
58581,21,1,1
58582,14,1,0
58583,554,2,1
58584,16,1,0
58585,21,1,0
58586,24,1,0
58587,11,2,0
58588,42,0,1
58589,14,1,0
58590,33,0,1
58591,39,-1,0
58592,22,2,0
58593,68,0,1
58594,15,0,0
58595,186,0,1
58596,29,0,0
58597,16,0,0
58598,17,0,0
58599,44,0,1
58600,79,0,1
58601,25,0,0
58602,21,0,0
58603,76,1,1
58604,14,0,0
58605,22,1,1
58606,20,0,1
58607,27,0,0
58608,90,0,1
58609,14,1,0
58610,25,0,1
58611,70,0,1
58612,33,-1,0
58613,34,0,1
58614,65,0,1
58615,19,1,0
58616,21,1,0
58617,49,0,1
58618,22,1,0
58619,19,0,0
58620,12,0,0
58621,89,0,1
58622,123,0,1
58623,36,0,0
58624,69,0,1
58625,17,2,0
58626,22,0,0
58627,18,1,0
58628,20,0,0
58629,14,0,1
58630,17,0,0
58631,23,1,0
58632,21,1,0
58633,12,0,0
58634,15,-1,0
58635,18,1,0
58636,14,1,0
58637,20,0,0
58638,28,0,1
58639,24,-1,0
58640,20,0,0
58641,25,0,0
58642,22,0,0
58643,13,0,0
58644,75,0,1
58645,21,0,0
58646,15,0,0
58647,19,1,0
58648,25,0,1
58649,17,-1,0
58650,18,0,0
58651,52,0,1
58652,11,1,0
58653,14,-1,0
58654,14,0,0
58655,17,0,0
58656,19,0,0
58657,19,0,0
58658,54,-1,0
58659,13,0,0
58660,14,-1,1
58661,131,0,1
58662,18,0,0
58663,180,-1,1
58664,12,0,1
58665,20,1,0
58666,42,1,1
58667,17,0,0
58668,11,-1,0
58669,36,0,1
58670,91,0,1
58671,35,0,1
58672,17,1,0
58673,16,1,0
58674,237,0,1
58675,20,0,0
58676,22,0,0
58677,15,0,0
58678,20,0,0
58679,30,0,0
58680,18,1,0
58681,110,0,1
58682,26,0,0
58683,16,0,0
58684,64,0,1
58685,18,1,1
58686,15,-1,1
58687,10,0,0
58688,14,0,0
58689,17,0,0
58690,38,2,0
58691,53,1,1
58692,21,1,0
58693,28,0,1
58694,30,0,0
58695,12,1,0
58696,23,0,0
58697,18,0,0
58698,23,1,0
58699,7,1,0
58700,17,1,0
58701,12,-1,1
58702,41,0,1
58703,19,0,1
58704,22,1,0
58705,22,0,0
58706,14,1,0
58707,22,0,0
58708,32,0,1
58709,22,1,0
58710,20,-1,0
58711,27,0,1
58712,44,0,1
58713,143,0,1
58714,16,0,0
58715,68,0,1
58716,39,0,1
58717,13,0,0
58718,25,-1,0
58719,23,0,1
58720,45,3,1
58721,20,0,0
58722,51,1,1
58723,26,0,0
58724,25,0,1
58725,54,0,1
58726,41,0,1
58727,29,1,0
58728,11,0,0
58729,42,0,1
58730,25,1,0
58731,19,1,0
58732,18,0,0
58733,21,3,0
58734,15,0,0
58735,24,0,0
58736,26,0,0
58737,219,0,1
58738,11,0,1
58739,14,0,0
58740,12,0,0
58741,17,1,0
58742,57,0,1
58743,103,0,1
58744,31,2,0
58745,29,-1,0
58746,19,1,1
58747,17,1,0
58748,19,1,0
58749,20,0,0
58750,38,0,1
58751,11,0,0
58752,31,2,1
58753,29,0,0
58754,24,-1,0
58755,20,0,0
58756,15,0,0
58757,19,0,0
58758,211,-1,1
58759,46,0,1
58760,14,0,0
58761,43,0,1
58762,60,1,1
58763,17,1,0
58764,64,2,1
58765,55,0,0
58766,23,0,0
58767,15,0,0
58768,98,-1,1
58769,10,2,0
58770,24,0,0
58771,95,1,0
58772,13,2,0
58773,69,0,1
58774,61,0,1
58775,29,0,1
58776,16,0,0
58777,17,0,0
58778,17,1,0
58779,15,1,0
58780,9,-1,0
58781,92,1,1
58782,20,1,0
58783,22,-1,0
58784,27,0,0
58785,16,0,0
58786,15,0,0
58787,60,2,0
58788,21,0,0
58789,35,0,1
58790,13,-1,0
58791,56,0,1
58792,58,0,1
58793,61,0,1
58794,24,0,1
58795,16,0,0
58796,36,1,0
58797,19,1,0
58798,23,0,0
58799,114,1,1
58800,14,0,0
58801,20,-1,0
58802,18,1,0
58803,29,0,0
58804,54,0,1
58805,13,0,0
58806,20,1,0
58807,59,0,1
58808,19,1,0
58809,14,0,0
58810,43,0,1
58811,63,1,1
58812,16,2,0
58813,28,1,1
58814,20,1,0
58815,18,0,0
58816,50,2,1
58817,34,0,0
58818,9,0,0
58819,14,2,0
58820,22,1,1
58821,17,0,0
58822,18,0,0
58823,10,0,1
58824,19,0,0
58825,19,1,0
58826,22,0,0
58827,12,1,0
58828,18,2,0
58829,52,1,1
58830,61,0,1
58831,10,2,1
58832,114,1,1
58833,111,0,1
58834,24,0,0
58835,15,0,0
58836,15,1,0
58837,18,0,0
58838,22,1,0
58839,16,2,0
58840,40,0,1
58841,17,0,0
58842,16,0,0
58843,33,0,1
58844,48,1,1
58845,29,1,0
58846,61,-1,1
58847,32,4,1
58848,17,3,1
58849,12,1,0
58850,16,0,0
58851,206,0,1
58852,21,0,1
58853,44,0,1
58854,179,0,1
58855,28,1,0
58856,18,0,0
58857,92,0,1
58858,15,1,0
58859,36,1,0
58860,12,0,0
58861,19,0,0
